TÜR,MAHAL ADI,İLÇE,latitude,longitude
KAVŞAK-REFÜJ,ŞEYHLİ MAHALLESİ ANKARA CAD. MEZARLIK ÖNÜ ORTA REFÜJ,PENDİK,40.90508401092157 , 29.281262755393985
KAVŞAK-REFÜJ,ŞEYHLİ MAHALLESİ SAFA CAD.-YUNUS EMRE CAD. KESİŞİM ORTA REFÜJ,PENDİK,40.91045182170768 , 29.28226053714752
KAVŞAK-REFÜJ,ŞEYHLİ MAHALLESİ YUNUS EMRE CAD.-KESİŞİM ORTA REFÜJ,PENDİK,40.90867611380233 , 29.278784394264225
KAVŞAK-REFÜJ,VELİBABA MAHALLESİ ANKARA CAD. NO:174-AYTEMİZ PETROL ÖNÜ REFÜJ,PENDİK,40.89869801899468 , 29.26016986370086
KAVŞAK-REFÜJ,VELİBABA MAHALLESİ AYDOS CADDESİ-ORTA REFÜJ,PENDİK,40.9169005868677 , 29.2536923687162
KAVŞAK-REFÜJ,VELİBABA MAHALLESİ TİMURHAN SOKAK-ORTA REFÜJ,PENDİK,40.89699903857826 , 29.258759021759026
KAVŞAK-REFÜJ,YENİ MAHALLE PLEVNE CADDESİ-ORTA REFÜJ,PENDİK,40.8883679688314 , 29.2293837191104
KAVŞAK-REFÜJ,YENİ MAHALLE SÜREYYAPAŞA CADDESİ-ORTA REFÜJ,PENDİK,40.8849805408749 , 29.2245767233413
KAVŞAK-REFÜJ,YENİŞEHİR MAHALLESİ REYHAN CAD. ORTA REFÜJ,PENDİK,40.9381692038288 , 29.2989888623089
KAVŞAK-REFÜJ,YEŞİLBAĞLAR MAHALLESİ ALTIN YAYLA SOKAK-ORTA REFÜJ,PENDİK,40.8921467008823 , 29.2292663358669
KAVŞAK-REFÜJ,TUZLA AYDINLI YOLU ORTA REFÜJ,TUZLA,40.862941298350364 , 29.331328868865963
KAVŞAK-REFÜJ,TUZLA HATBOYU CADDESİ,TUZLA,40.8368354680704 , 29.3121366748765
KAVŞAK-REFÜJ,TUZLA VATAN CADDESİ ORTA REFÜJ,TUZLA,40.8317365312326 , 29.3011243198481
KAVŞAK-REFÜJ,RAUF ORBAY CADDESİ ORTA REFÜJ,PENDİK,40.84064441468482 , 29.294169545173645
KAVŞAK-REFÜJ,AHMET KILIÇ BULVARI,TUZLA,40.81478994 , 29.30495202
KAVŞAK-REFÜJ,AYDINLI YOLU KAVŞAK    YAN REFÜJ / ORTA REFÜJ / KAVŞAK,TUZLA,40.87936599 , 29.31339025
KAVŞAK-REFÜJ,HAVALİMANI BAĞLANTI KAVŞAĞI - AYDINLI YOLU KAVŞAK ARASI YAN REFÜJ,PENDİK / TUZLA,40.89677602 , 29.32873249
KAVŞAK-REFÜJ,KAYNARCA KAVŞAĞI - AYDINLI YOLU KAVŞAĞI ARASI  YAN REFÜJ,PENDİK,40.87388208 , 29.29311812
KAVŞAK-REFÜJ,SÜLEYMANİYE BULVARI,TUZLA,40.90797907 , 29.39360467
KAVŞAK-REFÜJ,ESKİ ANKARA ASFALTI CADDESİ ORTA REFÜJ,TUZLA,40.90588975908051 , 29.392835863036442
KAVŞAK-REFÜJ,MEDENİYET BULVARI,TUZLA,40.92505398667211 , 29.39217600622214
KAVŞAK-REFÜJ,BALIKESİR KAVŞAĞI,KARTAL,40.92380662 , 29.20974433
KAVŞAK-REFÜJ,BALIKESİR KAVŞAĞI - E5 KARTAL KAVŞAĞI ARASI ORTA VE YAN REFÜJLER,KARTAL,40.92183873 , 29.21185791
KAVŞAK-REFÜJ,ÇANAKKALE CADDESİ ORTA REFÜJLER,KARTAL,40.90890315 , 29.18060482
KAVŞAK-REFÜJ,EGEMENLİK BULVARI ORTA REFÜJLER,KARTAL,40.88961466 , 29.19035062
KAVŞAK-REFÜJ,ÜSKÜDAR CADDESİ ORTA VE YAN REFÜJLER,KARTAL,40.91091196 , 29.15576756
KAVŞAK-REFÜJ,MALTEPE KUMCULAR KARTAL KUMCULAR ARASI ORTA VE YAN REFÜJLER,KARTAL,40.89492493 , 29.16804940
KAVŞAK-REFÜJ,ORTADAĞ KAVŞAK - BALIKESİR KAVŞAK ARASI ORTA VE YAN REFÜJLER,KARTAL,40.94029928 , 29.21108007
KAVŞAK-REFÜJ,ORTADAĞ KÖPRÜLÜ KAVŞAĞI,KARTAL,40.94483763 , 29.21623528
KAVŞAK-REFÜJ,SAMANDIRA KAVŞAK  - ORTADAĞ KÖPRÜLÜ KAVŞAK ARASI ORTA VE YAN REFÜJLER,SANCAKTEPE,40.95038049 , 29.21985090
KAVŞAK-REFÜJ,SAMANDIRA KAVŞAĞI,SANCAKTEPE,40.96867914 , 29.21855807
KAVŞAK-REFÜJ,SPOR CADDESİ ORTA VE YAN REFÜJLER,KARTAL,40.89417474 , 29.19838518
KAVŞAK-REFÜJ,ŞEHİT AYDIN ÇELİK CADDESİ ORTA REFÜJLER,KARTAL,40.92496178 , 29.21240911
KAVŞAK-REFÜJ,YAKACIK SAMANDIRA CADDESİ ORTA REFÜJLER,KARTAL,40.93897114 , 29.21803907
KAVŞAK-REFÜJ,YAKACIK CADDESİ - SPOR CADDESİ KESİŞİMİ (İGDAŞ YANI),KARTAL,40.89373679 , 29.19686168
KAVŞAK-REFÜJ,RIHTIM CADDESİ YAN REFÜJLER,KARTAL,40.88848726 , 29.18775022
KAVŞAK-REFÜJ,ERKILIÇ CADDESİ ORTA REFÜJLER,KARTAL,40.90981938 , 29.18384761
KAVŞAK-REFÜJ,HASAN PAŞA ÇEŞMESİ ÇEVRESİ (KARTAL CADDESİ – ENİS AKAYGEN SOKAK KESİŞİMİ),KARTAL,40.91576751 , 29.22129795
KAVŞAK-REFÜJ,ACIBADEM CADDESİ ORTA REFÜJ,KADIKÖY,40.99723506 , 29.03654069
KAVŞAK-REFÜJ,ATATÜRK  CADDESİ YAN  REFÜJ,KADIKÖY,40.98105631 , 29.07955527
KAVŞAK-REFÜJ,AYRILIKÇEŞME MARMARAY DURAKLARI ÇEVRESİ,KADIKÖY,41.00076547 , 29.02981907
KAVŞAK-REFÜJ,BAĞDAT CADDESİ YAN REFÜJ,KADIKÖY,40.96051282 , 29.08030093
KAVŞAK-REFÜJ,BOSTANCI-DRAGOS ORTA REFÜJ,MALTEPE,40.94773675 , 29.10103709
KAVŞAK-REFÜJ,KADIKÖY MİNİBÜS CADDESİ ORTA VE YAN REFÜJ,KADIKÖY,40.985051 , 29.051564
KAVŞAK-REFÜJ,PARİS MAHALLESİ ORTA REFÜJ ,KADIKÖY,40.995668 , 29.032209 
KAVŞAK-REFÜJ,SÖĞÜTLÜÇEŞME KAV. - UZUNÇAYIR KAV. ARASI YAN REFÜJLER,KADIKÖY,40.991738 , 29.041842
KAVŞAK-REFÜJ,BÜYÜKYALI KAVŞAĞI - MALTEPE KAVŞAĞI ARASI YAN REFÜJLER,MALTEPE,40.93948568025464 , 29.13474744652342
KAVŞAK-REFÜJ,BAŞIBÜYÜK KAVŞAĞI,MALTEPE,40.945333 , 29.145778
KAVŞAK-REFÜJ,BOSTANCI KAVŞAĞI,KADIKÖY ,40.965292 , 29.104385 
KAVŞAK-REFÜJ,BOSTANCI KAVŞAĞI - KÜÇÜKYALI KAVŞAĞI ARASI YAN REFÜJLER,KADIKÖY ,40.960421 , 29.109787 
KAVŞAK-REFÜJ,BÜYÜKYALI KAVŞAĞI,MALTEPE,40.933716 , 29.116698
KAVŞAK-REFÜJ,CEVİZLİ KAVŞAĞI,KARTAL,40.919019 , 29.172788 
KAVŞAK-REFÜJ,CEVİZLİ KAVŞAĞI - KARTAL KAVŞAĞI ARASI YAN REFÜJLER,KARTAL,40.905370 , 29.176068
KAVŞAK-REFÜJ,ÇANAKKALE KAVŞAĞI,KARTAL ,40.905370 , 29.176068
KAVŞAK-REFÜJ,FINDIKLI-DUDULLU YOLU ORTA VE YAN REFÜJ,MALTEPE,40.945333 , 29.145778
KAVŞAK-REFÜJ,GÖZTEPE KAVŞAĞI,KADIKÖY,40.993590 , 29.073116 
KAVŞAK-REFÜJ,GÖZTEPE KAVŞAĞI - KOZYATAĞI ARASI YAN REFÜJLER,KADIKÖY,40.988565 , 29.084164
KAVŞAK-REFÜJ,GÜLSUYU KAVŞAĞI,MALTEPE,40.92571532155487 , 29.152080957092252
KAVŞAK-REFÜJ,GÜLSUYU KAVŞAĞI - CEVİZLİ KAVŞAĞI ARASI YAN REFÜJLER,KARTAL,40.926910 , 29.155442
KAVŞAK-REFÜJ,HAREM BAYRAMOĞLU ARASI ORTA REFÜJ,ANADOLU YAKASI,40.952040 , 29.118913
KAVŞAK-REFÜJ,HAREM UZUNÇAYIR KAVŞAĞI ARASI YAN REFÜJLER,ÜSKÜDAR,41.007231 , 29.011944
KAVŞAK-REFÜJ,HAYDAR PAŞA NUMUNE HASTANESİ ÖNÜ,KADIKÖY,41.00625784819333 , 29.021773285237664
KAVŞAK-REFÜJ,İÇMELER KAVŞAĞI,TUZLA,40.84993276843101 , 29.297663630792133
KAVŞAK-REFÜJ,İÇMELER KAVŞAĞI - TUZLA KAVŞAĞI ARASI YAN REFÜJLER,TUZLA,40.840917 , 29.313515
KAVŞAK-REFÜJ,KÜÇÜKYALI KAVŞAĞI - BÜYÜKYALI KAVŞAĞI ARASI YAN REFÜJLER,MALTEPE,40.949589 , 29.122510
KAVŞAK-REFÜJ,KARTAL KAVŞAĞI,KARTAL,40.90715826413261 , 29.210772044287
KAVŞAK-REFÜJ,KARTAL KAVŞAĞI - PENDİK KAVŞAĞI ARASI YAN REFÜJLER,KARTAL,40.887763 , 29.186282
KAVŞAK-REFÜJ,KAYNARCA KAVŞAĞI,PENDİK,40.86768141401789 , 29.272147381025153
KAVŞAK-REFÜJ,KOZYATAĞI KAVŞAĞI,KADIKÖY,40.979757 , 29.095715
KAVŞAK-REFÜJ,KOZYATAĞI KAVŞAĞI - BOSTANCI KAVŞAĞI ARASI YAN REFÜJLER,KADIKÖY,40.972378 , 29.100964
KAVŞAK-REFÜJ,KOZYATAĞI KAVŞAĞI- HALK CADDESİ ARASI YAN REFÜJLER,KADIKÖY,40.983025 , 29.100611
KAVŞAK-REFÜJ,KÜÇÜKYALI KAVŞAĞI,MALTEPE,40.949491 , 29.121228
KAVŞAK-REFÜJ,MALTEPE KAVŞAĞI,MALTEPE,40.93607147068577 , 29.1395263460764
KAVŞAK-REFÜJ,MALTEPE KAVŞAĞI - ZÜMRÜTEVLER KAVŞAĞI ARASI YAN REFÜJLER,MALTEPE,40.933106 , 29.142176
KAVŞAK-REFÜJ,PENDİK KAVŞAĞI,PENDİK,40.888336 , 29.239281
KAVŞAK-REFÜJ,PENDİK KAVŞAĞI - TERSANE KAVŞAĞI ARASI YAN REFÜJLER,PENDİK,40.881680 , 29.249056
KAVŞAK-REFÜJ,SALI PAZARI MEYDANI,KADIKÖY,40.99777151639141 , 29.049471873010247
KAVŞAK-REFÜJ,TERSANE KAVŞAĞI - İÇMELER KAVŞAĞI ARASI YAN REFÜJLER,TUZLA,40.867248 , 29.272992
KAVŞAK-REFÜJ,TUZLA KAVŞAĞI,TUZLA,40.834852008269344 , 29.32532955466913
KAVŞAK-REFÜJ,TUZLA KAVŞAĞI-BAYRAMOĞLU ARASI YAN REFÜJLER,TUZLA,40.837174 , 29.322291
KAVŞAK-REFÜJ,UZUNÇAYIR KAVŞAĞI,KADIKÖY,40.999822 , 29.056607
KAVŞAK-REFÜJ,UZUNÇAYIR KAVŞAĞI-GÖZTEPE KAVŞAĞI ARASI YAN REFÜJLER,KADIKÖY,40.996244 , 29.064203
KAVŞAK-REFÜJ,ZÜMRÜTEVLER KAVŞAĞI,MALTEPE,40.930763 , 29.145747
KAVŞAK-REFÜJ,MALTEPE BAŞIBÜYÜK-SAMANDIRA ARASI ORTA VE YAN REFÜJLER,MALTEPE,40.989985 , 29.185671
KAVŞAK-REFÜJ,ZÜMRÜTEVLER KAVŞAĞI - GÜLSUYU KAVŞAĞI ARASI YAN REFÜJLER,MALTEPE,40.928569 , 29.148221
KAVŞAK-REFÜJ,AĞVA İSKELE CADDESİ (AĞVA SET ÜSTÜ MEVKİİ),ŞİLE,41.13486162 , 29.85895951
KAVŞAK-REFÜJ,ÇEKMEKÖY KAVŞAĞI - KEMERDERE KAVŞAĞI ARASI ORTA VE YAN REFÜJ,ÜMRANİYE / ÇEKMEKÖY,41.02037881 , 29.18010908
KAVŞAK-REFÜJ,ÇEKMEKÖY KAVŞAĞI ORTA REFÜJ,ÜMRANİYE / ÇEKMEKÖY,41.02889878 , 29.17181450
KAVŞAK-REFÜJ,KEMERDERE KAVŞAĞI - SARIGAZİ KAVŞAĞI ARASI ORTA VE YAN REFÜJ,ÇEKMEKÖY,41.01446226 , 29.18962973
KAVŞAK-REFÜJ,KEMERDERE KAVŞAĞI ORTA REFÜJ,ÜMRANİYE / ÇEKMEKÖY,41.01659895 , 29.18278533
KAVŞAK-REFÜJ,SANCAKTEPE SEVENLER KAVŞAĞI ORTA VE YAN REFÜJ,SANCAKTEPE,41.03069868 , 29.13490551
KAVŞAK-REFÜJ,SARIGAZİ KAVŞAĞI ORTA REFÜJ,ÇEKMEKÖY,41.01573322 , 29.20529503
KAVŞAK-REFÜJ,ŞİLE BAĞLANTI KAVŞAĞI ORTA REFÜJ,ÜMRANİYE,41.02789202 , 29.13057404
KAVŞAK-REFÜJ,ŞİLE BAĞLANTI KAVŞAĞI - ÇEKMEKÖY KAVŞAĞI ARASI ORTA VE YAN REFÜJ,ÜMRANİYE / ÇEKMEKÖY,41.03069868 , 29.13490551
KAVŞAK-REFÜJ,TAŞDELEN KAVŞAĞI ORTA VE YAN REFÜJ,ÇEKMEKÖY,41.02221492 , 29.21613890
KAVŞAK-REFÜJ,İMAM RABBANİ CADDESİ ORTA REFÜJ,SANCAKTEPE,40.98048731 , 29.21898723
KAVŞAK-REFÜJ,MEHMET AKİF CADDESİ ORTA REFÜJ,SANCAKTEPE,40.97981505 , 29.21806723
KAVŞAK-REFÜJ,YAKACIK CADDESİ KÖPRÜLÜ KAVŞAĞI ORTA REFÜJ,SANCAKTEPE,40.97834090 , 29.22058582
KAVŞAK-REFÜJ,ANTALYA CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,40.94737310 , 29.28331196
KAVŞAK-REFÜJ,ATATÜRK CADDESİ   YAN REFÜJ,SULTANBEYLİ,40.97097168  , 29.26154315
KAVŞAK-REFÜJ,ATAYOLU CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,41.00401434 , 29.26146269
KAVŞAK-REFÜJ,BARAJ YOLU CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,41.00315609 , 29.27137613
KAVŞAK-REFÜJ,BASRA CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,41.00144765 , 29.26857591
KAVŞAK-REFÜJ,BOSNA BULVARI (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,40.97726564 , 29.26524997
KAVŞAK-REFÜJ,CİHAN CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,40.93861352 , 29.28674519
KAVŞAK-REFÜJ,DEMOKRASİ CADDESİ  YAN REFÜJ,SULTANBEYLİ,40.97145367 , 29.26393569
KAVŞAK-REFÜJ,FATİH BULVARI    ORTA REFÜJ,SULTANBEYLİ,40.96324314 , 29.28605318
KAVŞAK-REFÜJ,FIRAT CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,40.95861287 , 29.27480400
KAVŞAK-REFÜJ,HASAN EL BENNA CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,40.95645709 , 29.28888349
KAVŞAK-REFÜJ,KILIÇARSLAN CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,40.99996896 , 29.27558617
KAVŞAK-REFÜJ,KURAN KURSU CADDESİ    ORTA REFÜJ,SULTANBEYLİ,40.93439895 , 29.27340388
KAVŞAK-REFÜJ,ÖZGÜRLÜK CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN) REFÜJÜ,SULTANBEYLİ,40.99201261 , 29.26898680
KAVŞAK-REFÜJ,PETROL YOLU CADDESİ  ORTA REFÜJ,SULTANBEYLİ,40.96046016 , 29.26917136
KAVŞAK-REFÜJ,SELÇUK HAN CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,40.98611424 , 29.27729845
KAVŞAK-REFÜJ,TRABZON CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,40.94031465 , 29.27775366
KAVŞAK-REFÜJ,AKFIRAT - ORHANLI & TEPEÖREN YOLU   YAN REFÜJ,TUZLA,40.93272925 , 29.34844136
KAVŞAK-REFÜJ,BALLICA CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),TUZLA,40.95203758 , 29.39338446
KAVŞAK-REFÜJ,BİRLİK ORGANİZE SANAYİ SİTESİ KAVŞAĞI ,TUZLA,40.87678431 , 29.38818365
KAVŞAK-REFÜJ,ÇAMLICA GİŞELER - TEM KARTAL KAVŞAK ARASI   YAN REFÜJ,MALTEPE / SANCAKTEPE / ÜMRANİYE,40.98951567 , 29.19053435
KAVŞAK-REFÜJ,ÇAMLICA KAVŞAĞI - ÇAMLICA GİŞELER ARASI  YAN REFÜJ,ÜMRANİYE / ATAŞEHİR,40.99653260 , 29.13924515
KAVŞAK-REFÜJ,FORMULA PISTI YAN YOLU  YAN REFÜJ,TUZLA,40.95203758 , 29.41035211
KAVŞAK-REFÜJ,FORMULA PİSTİ   YAN REFÜJ / ORTA REFÜJ / KAVŞAK,TUZLA,40.94704186 , 29.39293921
KAVŞAK-REFÜJ,HAVALİMANI BAĞLANTI KAVŞAK-ORHANLI KAVŞAK ARASI  YAN REFÜJ,PENDİK / TUZLA,40.91729069 , 29.33582962
KAVŞAK-REFÜJ,HAVALİMANI TERMİNAL KAV-H.LİMANI BAĞLANTI KAVŞAĞI ARASI  YAN REFÜJ,PENDİK,40.91450982 , 29.31846499
KAVŞAK-REFÜJ,HARMANDERE KAVŞAK  ,PENDİK,40.93029353 , 29.32813704
KAVŞAK-REFÜJ, HARMANDERE KAVŞAK - HAVALİMANI KAVŞAK ARASI   YAN REFÜJ,PENDİK,40.92494760 , 29.32476819
KAVŞAK-REFÜJ,HAVALİMANI BAĞLANTI KAVŞAĞİ    ,PENDİK,40.91547463 , 29.32367921
KAVŞAK-REFÜJ,HAVALİMANI TERMİNAL KAVŞAĞI  ,PENDİK,40.91535301 , 29.31157708
KAVŞAK-REFÜJ,İMES KAVŞAK  ,ÜMRANİYE / ATAŞEHİR,40.99518839 , 29.15604651
KAVŞAK-REFÜJ,ORHANLI KAVŞAK ,PENDİK / TUZLA,40.93059750 , 29.34767962
KAVŞAK-REFÜJ,ORHANLI YOLU YAN REFÜJ,TUZLA,40.93272520 , 29.34843063
KAVŞAK-REFÜJ,ORTA REFÜJ   (TEM BOYU),ATAŞEHİR / ÜMRANİYE / SANCAKTEPE / SULTANBEYLİ /  PENDİK / TUZLA,40.87420253 , 29.39168125
KAVŞAK-REFÜJ,TEM KARTAL KAVŞAĞI  ,SANCAKTEPE,40.98399635 , 29.20472324
KAVŞAK-REFÜJ,TEM KARTAL KAVŞAĞI-TEM PENDİK KAVŞAĞI ARASI  YAN REFÜJ,SANCAKTEPE / SULTANBEYLİ / PENDİK,40.97304948 , 29.25413489
KAVŞAK-REFÜJ, TEM KARTAL KAVŞAK - SAMANDIRA KAVŞAK ARASI  YAN REFÜJ,SANCAKTEPE,40.97694974 , 29.21050072
KAVŞAK-REFÜJ,TEM OTOYOLU - FORMULA PİSTİ ARASI   YAN REFÜJ,PENDİK / TUZLA,40.93991431 , 29.36822534
KAVŞAK-REFÜJ,TEM PENDIK KAVŞAK - HARMANDERE KAVŞAK ARASI  YAN REFÜJ,PENDİK,40.93338984 , 29.33042765
KAVŞAK-REFÜJ,TEM PENDİK KAVŞAK ,PENDİK,40.93749507 , 29.33149517
KAVŞAK-REFÜJ,TEM PENDİK KAVŞAK - ŞEKERPINAR ARASI  YAN REFÜJ,PENDİK / TUZLA,40.92588793 , 29.34979320
KAVŞAK-REFÜJ,3004 CADDESİ  ORTA VE YAN REJÜJ,ÜMRANİYE,41.00160149 , 29.09926414
KAVŞAK-REFÜJ,AHMET YESEVİ CADDESİ ORTA VE YAN REFÜJ,ATAŞEHİR,40.98777043 , 29.12033558
KAVŞAK-REFÜJ,AKDENİZ CADDESİ ORTA VE YAN REFÜJ,ÜMRANİYE,41.01389153 , 29.10823345
KAVŞAK-REFÜJ,AZİZ BULVARI ,ATAŞEHİR,41.00678334 , 29.13751245
KAVŞAK-REFÜJ,BARAJYOLU SARIGAZİ ARASI ORTA VE YAN REFÜJ,ÜMRANİYE / SANCAKTEPE,41.00772251 , 29.18187618
KAVŞAK-REFÜJ,BAYRAKTAR CADDESİ ORTA REFÜJ,ÜMRANİYE,41.00194966 , 29.14872408
KAVŞAK-REFÜJ,ÇAMLICA KAVŞAĞI,ÜMRANİYE / ATAŞEHİR,40.99405469 , 29.11402702
KAVŞAK-REFÜJ,ÇAMLICA KAVŞAĞI-HALK CADDESİ ARASI ORTA VE YAN REFÜJ,ÜMRANİYE,40.98998943 , 29.11044896
KAVŞAK-REFÜJ,DUDULLU KAVŞAĞI,ÜMRANİYE,41.01631607 , 29.16365325
KAVŞAK-REFÜJ,DUDULLU-BAKKALKÖY ARASI ORTA VE YAN REFÜJ,ÜMRANİYE / ATAŞEHİR,41.00462968 , 29.15953875
KAVŞAK-REFÜJ,HALK CADDESİ ORTA VE YAN REFÜJ,ATAŞEHİR,40.98483866 , 29.10627007
KAVŞAK-REFÜJ,HATBOYU CADDESİ  ORTA VE YAN REFÜJ,ÜMRANİYE,41.00170675 , 29.14279103
KAVŞAK-REFÜJ,İDEALİSKENT CADDESİ ORTA REFÜJ,ÇEKMEKÖY,41.00678334 , 29.13751245
KAVŞAK-REFÜJ,KAYIŞDAĞI CADDESİ ORTA REFÜJ,ATAŞEHİR,40.97761394 , 29.14580584
KAVŞAK-REFÜJ,KÜÇÜKSU CADDESİ ORTA VE YAN REFÜJLER,ÜMRANİYE,41.04319053 , 29.11780357
KAVŞAK-REFÜJ,KÜÇÜKSU KAVŞAĞI,ÜMRANİYE,41.02927108 , 29.10617352
KAVŞAK-REFÜJ,ŞENOL GÜNEŞ BULVARI,ÜMRANİYE,41.00493735 , 29.11276102
KAVŞAK-REFÜJ,TEPEÜSTÜ KAVŞAĞI,ÜMRANİYE,41.02154938 , 29.12833929
